id,rede,nome,latitude,longitude,estado_cdn,academias_proximas_1km
1039,Smartfit,Alfredo Backer,-22.819017,-43.0076463,Rio de Janeiro,0
1040,Smartfit,Magé,-22.6583061,-43.0400091,Rio de Janeiro,0
1041,Smartfit,Barcelos Vista Alegre,-22.8023789,-42.9640424,Rio de Janeiro,0
1042,Smartfit,São Pedro,-21.7728754,-43.3759526,Minas Gerais,0
1043,Smartfit,Moinho,-21.7335329,-43.3944854,Minas Gerais,0
1044,Smartfit,Independência,-21.7663319,-43.347758,Minas Gerais,0
1045,Smartfit,Avenida Rio Branco,-21.75628,-43.3511731,Minas Gerais,0
1046,Smartfit,Teresópolis,-22.4163839,-42.9724604,Rio de Janeiro,0
1047,Smartfit,Itaborai,-22.7459282,-42.8623484,Rio de Janeiro,1
1048,Smartfit,Maricá,-22.9157037,-42.8170052,Rio de Janeiro,1
1049,Smartfit,Jaraguá do Sul,-26.4795646,-49.0856198,Santa Catarina,0
1050,Smartfit,Avenida JK,-20.827681,-49.4048321,São Paulo,0
1051,Smartfit,Shopping Cidade Norte,-20.7713353,-49.3865477,São Paulo,0
1052,Smartfit,Divinópolis,-20.1445396,-44.8952617,Minas Gerais,1
1053,Smartfit,Itajaí,-26.9063742,-48.6583531,Santa Catarina,1
1054,Smartfit,Mata do Ipê,-19.7632045,-47.936222,Minas Gerais,0
1055,Smartfit,Blumenau,-26.886531,-49.0687685,Santa Catarina,1
1056,Smartfit,Shopping Uberaba,-19.7661205,-47.9519722,Minas Gerais,0
1057,Smartfit,Uberaba,-19.7516543,-47.9453891,Minas Gerais,0
1058,Smartfit,Nova Friburgo,-22.290009,-42.5371696,Rio de Janeiro,0
1059,Smartfit,Shopping Araruama,-22.8787796,-42.3411676,Rio de Janeiro,0
1060,Smartfit,Quintino,-23.3054366,-51.16854,Paraná,2
1061,Smartfit,Londrina - Av Maringá,-23.3175296,-51.1767173,Paraná,0
1062,Smartfit,Aurora Shopping,-23.3290717,-51.1778634,Paraná,0
1063,Smartfit,Araçatuba,-21.2220969,-50.4354996,São Paulo,1
1064,Smartfit,Cambé - Max Santo Amaro,-23.2952959,-51.2339721,Paraná,0
1065,Smartfit,São Pedro da Aldeia,-22.8325,-42.0962,Rio de Janeiro,0
1066,Smartfit,Betim Shopping,-19.9608251,-44.1998199,Minas Gerais,0
1067,Smartfit,Cabo Frio,-22.8981761,-42.0393152,Rio de Janeiro,1
1068,Smartfit,Barreiro II,-19.9938418,-44.0333031,Minas Gerais,0
1069,Smartfit,Floripa Shopping,-27.5356933,-48.5100149,Santa Catarina,0
1070,Smartfit,Barreiro I,-19.9748569,-44.0215245,Minas Gerais,0
1071,Smartfit,Agronômica,-27.5752647,-48.5272417,Santa Catarina,0
1072,Smartfit,Contagem,-19.9439787,-44.0404427,Minas Gerais,2
1073,Smartfit,Itaú Power Shopping,-19.9473819,-44.0237833,Minas Gerais,1
1074,Smartfit,Novo Buritis,-19.9760093,-43.9708997,Minas Gerais,0
1075,Smartfit,Beira Mar Norte,-27.588666,-48.5573413,Santa Catarina,1
1076,Smartfit,Buritis,-19.9680923,-43.9640852,Minas Gerais,0
1077,Smartfit,Estreito,-27.5798787,-48.5870899,Santa Catarina,1
1078,Smartfit,BH Shopping,-19.9916123,-43.9577834,Minas Gerais,0
1079,Smartfit,Votuporanga,-20.4219142,-49.9686812,São Paulo,1
1080,Smartfit,Coração Eucarístico,-19.9261186,-43.9927611,Minas Gerais,0
1081,Smartfit,Coqueiros,-27.6054208,-48.5766282,Santa Catarina,0
1082,Smartfit,Luxemburgo,-19.9472458,-43.9548554,Minas Gerais,1
1083,Smartfit,Nova Suissa,-19.930014,-43.972302,Minas Gerais,0
1084,Smartfit,Avenida Prudente de Morais,-19.9407017,-43.9478194,Minas Gerais,2
1085,Smartfit,Anchieta,-19.9516996,-43.927955,Minas Gerais,1
1086,Smartfit,Savassi,-19.9395482,-43.9364882,Minas Gerais,2
1087,Smartfit,Rua Rio de Janeiro,-19.9309559,-43.9416885,Minas Gerais,3
1088,Smartfit,Castelo 2,-19.8867656,-44.0063458,Minas Gerais,0
1089,Smartfit,Cláudio Manoel,-19.935195,-43.9257406,Minas Gerais,2
1090,Smartfit,Castelo 1,-19.8887595,-43.9938905,Minas Gerais,1
1091,Smartfit,Shopping Cidade,-19.9220671,-43.9404003,Minas Gerais,1
1092,Smartfit,Shopping Del Rey,-19.8891253,-43.967888,Minas Gerais,0
1093,Smartfit,Horto,-19.9081591,-43.9131275,Minas Gerais,1
1094,Smartfit,Rio das Ostras,-22.528883,-41.9529797,Rio de Janeiro,0
1095,Smartfit,Búzios,-22.7693967,-41.9036769,Rio de Janeiro,0
1096,Smartfit,Supernosso Cidade Nova,-19.8831039,-43.9270176,Minas Gerais,1
1097,Smartfit,Palhoça,-27.6405271,-48.6833768,Santa Catarina,2
1098,Smartfit,Minas Shopping,-19.8736522,-43.9272745,Minas Gerais,2
1099,Smartfit,Shopping Plaza Rio das Ostras,-22.4943387,-41.9238496,Rio de Janeiro,0
1100,Smartfit,Green Plaza Shopping,-19.8274509,-43.9673433,Minas Gerais,0
1101,Smartfit,Venda Nova,-19.8149256,-43.9597902,Minas Gerais,1
1102,Smartfit,Estação BH,-19.82032,-43.9465,Minas Gerais,1
1103,Smartfit,Vespasiano,-19.6904987,-43.9204546,Minas Gerais,0
1104,Smartfit,Compre Mais Boqueirão,-25.4085287,-51.4814606,Paraná,0
1105,Smartfit,Maringá - Av. Tuiuti,-23.4262379,-51.9127932,Paraná,1
1106,Smartfit,Condor Maringá - Av. Kakogawa,-23.393198,-51.9277535,Paraná,0
1107,Smartfit,Uberlândia Centro,-18.9124242,-48.2730522,Minas Gerais,0
1108,Smartfit,Bretas Custódio Pereira,-18.8866045,-48.2516388,Minas Gerais,0
1109,Smartfit,João Monlevade,-19.8119833,-43.1811327,Minas Gerais,1
1110,Smartfit,Itaperuna,-21.2004502,-41.9054161,Rio de Janeiro,0
1111,Smartfit,Campos dos Goytacazes,-21.7600835,-41.3293267,Rio de Janeiro,1
1112,Smartfit,Manhuaçu,-20.258442,-42.0344089,Minas Gerais,0
1113,Smartfit,Timóteo,-19.5450103,-42.6353527,Minas Gerais,0
1114,Smartfit,Coronel Fabriciano,-19.5225952,-42.6271138,Minas Gerais,0
1115,Smartfit,Horto Ipatinga,-19.5052371,-42.5714992,Minas Gerais,0
1116,Smartfit,Cidade Nobre,-19.463887,-42.5620285,Minas Gerais,0
1117,Smartfit,Iguaçu,-19.4755962,-42.5482998,Minas Gerais,0
1118,Smartfit,Canaã,-19.4462908,-42.5560123,Minas Gerais,0
1119,Smartfit,Caratinga,-19.7838225,-42.1406998,Minas Gerais,0
1120,Smartfit,Criciúma,-28.6800712,-49.3765722,Santa Catarina,1
1121,Smartfit,Cachoeiro do Itapemirim,-20.8448444,-41.1330462,Espírito Santo,0
1122,Smartfit,Pato Branco,-26.2200483,-52.6860375,Paraná,0
1123,Smartfit,Max Francisco Beltrão,-26.0730451,-53.0489779,Paraná,0
1124,Smartfit,Guarapari,-20.6493886,-40.4896558,Espírito Santo,0
1125,Smartfit,GV Shopping,-18.8537813,-41.9528166,Minas Gerais,0
1126,Smartfit,Esplanadinha,-18.8481138,-41.9331938,Minas Gerais,0
1127,Smartfit,Cariacica,-20.3391093,-40.3817275,Espírito Santo,0
1128,Smartfit,Praia de Itaparica,-20.3691882,-40.3043439,Espírito Santo,0
1129,Smartfit,Shopping Vila Velha,-20.3520419,-40.2977172,Espírito Santo,0
1130,Smartfit,Centro Vila Velha,-20.3344258,-40.2917649,Espírito Santo,1
1131,Smartfit,Praia da Costa,-20.3331613,-40.2809074,Espírito Santo,1
1132,Smartfit,Reta da Penha,-20.2940807,-40.3008766,Espírito Santo,2
1133,Smartfit,Praia da Costa II,-20.331602,-40.2756301,Espírito Santo,1
1134,Smartfit,Praia do Canto,-20.297442,-40.2931064,Espírito Santo,2
1135,Smartfit,Praia do Canto I,-20.297442,-40.2931064,Espírito Santo,2
1136,Smartfit,Jardim Camburi,-20.2556805,-40.2722034,Espírito Santo,0
1137,Smartfit,Shopping Aldeia da Serra,-20.1943445,-40.2498335,Espírito Santo,0
1138,Smartfit,Caxias do Sul,-29.1649736,-51.1779086,Rio Grande do Sul,0
1139,Smartfit,Passo Fundo,-28.2714918,-52.3864105,Rio Grande do Sul,0
1140,Smartfit,Havan Rio Verde,-17.8003121,-50.9427981,Goiás,1
1141,Smartfit,Buriti Shopping,-16.7496304,-49.2820226,Goiás,1
1142,Smartfit,Goiânia Alto Bueno,-16.7100584,-49.2670868,Goiás,3
1143,Smartfit,Flamboyant,-16.709139,-49.2342599,Goiás,1
1144,Smartfit,Goiânia Setor Bueno,-16.7223181,-49.2887651,Goiás,0
1145,Smartfit,Avenida E,-16.6945767,-49.2444018,Goiás,0
1146,Smartfit,Setor Sul,-16.6969095,-49.2579698,Goiás,1
1147,Smartfit,Goiânia Eldorado,-16.7111647,-49.3141386,Goiás,1
1148,Smartfit,Jardim Europa,-16.7073622,-49.3051996,Goiás,1
1149,Smartfit,Vila Alpes,-16.7028669,-49.3004697,Goiás,1
1150,Smartfit,Goiânia Baixo Bueno,-16.6892633,-49.2804466,Goiás,2
1151,Smartfit,Setor Oeste,-16.6833482,-49.2658018,Goiás,3
1152,Smartfit,Montes Claros,-16.7407698,-43.87157,Minas Gerais,0
1153,Smartfit,Novo Hamburgo,-29.6875672,-51.1300446,Rio Grande do Sul,0
1154,Smartfit,Setor Negrão de Lima,-16.6519991,-49.2443877,Goiás,0
1155,Smartfit,Macromix São Leopoldo,-29.7873489,-51.1443344,Rio Grande do Sul,0
1156,Smartfit,Linhares,-19.3940848,-40.0651382,Espírito Santo,0
1157,Smartfit,República Argentina,-25.536274,-54.5443039,Paraná,0
1158,Smartfit,Foz do Iguaçu,-25.5340067,-54.5752053,Paraná,0
1159,Smartfit,Teófilo Otoni,-17.8595347,-41.5091416,Minas Gerais,0
1160,Smartfit,Shopping do Vale,-29.9340762,-51.0794529,Rio Grande do Sul,0
1161,Smartfit,Canoas,-29.9200602,-51.1660589,Rio Grande do Sul,0
1162,Smartfit,Valparaíso de Goiás,-16.0888942,-47.9964834,Goiás,0
1163,Smartfit,Bourbon Wallig,-30.0120551,-51.1603983,Rio Grande do Sul,0
1164,Smartfit,Bourbon Shopping Assis Brasil,-30.0063911,-51.1843574,Rio Grande do Sul,0
1165,Smartfit,Anita Mall,-30.0266083,-51.1896284,Rio Grande do Sul,1
1166,Smartfit,Carrefour Partenon,-30.0613828,-51.1656366,Rio Grande do Sul,0
1167,Smartfit,Gama II,-16.0294552,-48.0729113,Distrito Federal,0
1168,Smartfit,Bourbon Shopping Ipiranga,-30.0550755,-51.1868768,Rio Grande do Sul,0
1169,Smartfit,Santa Maria QCL 115,-16.005539,-47.9984213,Distrito Federal,0
1170,Smartfit,Menino Deus,-30.0595506,-51.2227025,Rio Grande do Sul,0
1171,Smartfit,Otto Niemeyer,-30.1047026,-51.2389356,Rio Grande do Sul,0
1172,Smartfit,Avenida Wenceslau Escobar,-30.0994978,-51.2479242,Rio Grande do Sul,0
1173,Smartfit,Riacho Fundo II Unidade 2,-15.922614,-48.0460364,Distrito Federal,0
1174,Smartfit,Recanto das Emas,-15.9037579,-48.0656177,Distrito Federal,1
1175,Smartfit,Riacho Fundo II,-15.8993901,-48.0464685,Distrito Federal,0
1176,Smartfit,Núcleo Bandeirante,-15.8706515,-47.967167,Distrito Federal,0
1177,Smartfit,Riacho Fundo I,-15.8783786,-48.0201533,Distrito Federal,0
1178,Smartfit,Samambaia III,-15.8863632,-48.0787638,Distrito Federal,1
1179,Smartfit,Samambaia Sul,-15.8764244,-48.0637608,Distrito Federal,0
1180,Smartfit,Samambaia IV,-15.8754572,-48.0813206,Distrito Federal,1
1181,Smartfit,Arniqueira,-15.8562969,-48.0080117,Distrito Federal,0
1182,Smartfit,Samambaia Norte,-15.8699282,-48.0903189,Distrito Federal,1
1183,Smartfit,414/415 Sul,-15.835527,-47.9164101,Distrito Federal,0
1184,Smartfit,Guará II Unidade 1,-15.8400555,-47.9672635,Distrito Federal,0
1185,Smartfit,Guará II Unidade 2,-15.8377593,-47.9792583,Distrito Federal,2
1186,Smartfit,Atacadão Taguatinga Sul,-15.8460719,-48.0409081,Distrito Federal,1
1187,Smartfit,Manhattan Shopping,-15.8394075,-48.0209023,Distrito Federal,3
1188,Smartfit,Guará II Unidade 3,-15.8321269,-47.9814563,Distrito Federal,2
1189,Smartfit,Águas Claras VI - Rua Manacá,-15.835328,-48.0089879,Distrito Federal,3
1190,Smartfit,Águas Claras I,-15.8355285,-48.0176349,Distrito Federal,4
1191,Smartfit,511 Sul,-15.8182988,-47.9130096,Distrito Federal,3
1192,Smartfit,Águas Claras V,-15.8346438,-48.0169584,Distrito Federal,4
1193,Smartfit,Águas Claras IV,-15.8343371,-48.0372866,Distrito Federal,2
1194,Smartfit,509 Sul,-15.8144926,-47.9089355,Distrito Federal,3
1195,Smartfit,DF Plaza Shopping,-15.8320644,-48.0395259,Distrito Federal,2
1196,Smartfit,Guará I,-15.8222285,-47.9862418,Distrito Federal,0
1197,Smartfit,Dom Bosco,-15.8202434,-47.9045093,Federal District,4
1198,Smartfit,Venâncio Shopping,-15.795777,-47.8926405,Distrito Federal,1
1199,Smartfit,Dia-a-Dia Rua 4A,-15.8166303,-48.0527214,Distrito Federal,1
1200,Smartfit,Taguatinga Norte,-15.8165563,-48.0591456,Distrito Federal,3
1201,Smartfit,Sudoeste II,-15.796666,-47.9318244,Distrito Federal,1
1202,Smartfit,Assaí Ceilândia,-15.822365,-48.1015,Distrito Federal,0
1203,Smartfit,Shopping ID,-15.7860749,-47.8880459,Distrito Federal,1
1204,Smartfit,Sudoeste I,-15.7877278,-47.9155156,Distrito Federal,1
1205,Smartfit,SIG,-15.7881937,-47.9145609,Distrito Federal,1
1206,Smartfit,QNM 12 Ceilândia Centro,-15.813773,-48.1049751,Distrito Federal,0
1207,Smartfit,Rua 10,-15.7983247,-48.0191922,Distrito Federal,0
1208,Smartfit,JK Ceilândia,-15.8079167,-48.1452978,Distrito Federal,0
1209,Smartfit,Rua 07,-15.8131787,-48.0351268,Distrito Federal,0
1210,Smartfit,Ceilandia Mall,-15.8086047,-48.1261573,Distrito Federal,1
1211,Smartfit,305 Norte,-15.7744697,-47.8856512,Distrito Federal,0
1212,Smartfit,406 Norte,-15.7592875,-47.8847321,Distrito Federal,1
1213,Smartfit,Ceilândia Norte,-15.8051898,-48.1184195,Distrito Federal,3
1214,Smartfit,712 Norte,-15.7514665,-47.8974165,Distrito Federal,1
1215,Smartfit,515 Norte,-15.7416484,-47.8974085,Distrito Federal,0
1216,Smartfit,Assaí Asa Norte,-15.7322984,-47.9027941,Distrito Federal,1
1217,Smartfit,Boulevard Brasília,-15.7359,-47.9077,Distrito Federal,1
1218,Smartfit,Península Shopping,-15.7212065,-47.8825933,Distrito Federal,1
1219,Smartfit,Lago Norte,-15.7439446,-47.8508339,Distrito Federal,0
1220,Smartfit,Ultrabox Águas Lindas de Goiás,-15.7543648,-48.2741962,Goiás,0
1221,Smartfit,Águas Lindas de Goiás,-15.7250259,-48.2845047,Goiás,0
1222,Smartfit,Arapoanga,-15.6418815,-47.6557322,Distrito Federal,0
1223,Smartfit,Itanhangá Park,-20.4679088,-54.5919999,Mato Grosso do Sul,0
1224,Smartfit,Sobradinho Quadra 3,-15.6529888,-47.8098559,Distrito Federal,0
1225,Smartfit,Sobradinho Central,-15.7087442,-47.9143041,Distrito Federal,3
1226,Smartfit,Jardim dos Estados,-20.4538163,-54.6035599,Mato Grosso do Sul,0
1227,Smartfit,Norte Sul,-20.4798477,-54.6266329,Mato Grosso do Sul,0
1228,Smartfit,Brazlândia,-15.818646,-48.0625968,Distrito Federal,2
1229,Smartfit,Brilhante,-20.4750289,-54.6368251,Mato Grosso do Sul,0
1230,Smartfit,Júlio de Castilho,-20.4568898,-54.6400716,Mato Grosso do Sul,1
1231,Smartfit,Eunápolis,-16.3739186,-39.5821886,Bahia,0
1232,Smartfit,Porto Seguro,-16.4443537,-39.0653656,State of Bahia,1
1233,Smartfit,Rondonópolis,-16.4709109,-54.6076319,Mato Grosso,0
1234,Smartfit,Primavera do Leste,-15.5439088,-54.3024028,Mato Grosso,0
1235,Smartfit,Itabuna,-14.7990531,-39.275808,Bahia,0
1236,Smartfit,Juracy Magalhães,-14.7813826,-39.2679858,Bahia,0
1237,Smartfit,Ilhéus,-14.8395634,-39.0255399,Bahia,0
1238,Smartfit,Jequié,-13.8480033,-40.0716983,Bahia,0
1239,Smartfit,Várzea Grande Shopping,-15.6565252,-56.1227997,Mato Grosso,0
1240,Smartfit,CPA II,-15.5603952,-56.0504135,Mato Grosso,1
1241,Smartfit,Rubens de Mendonça,-15.5926571,-56.091931,Mato Grosso,0
1242,Smartfit,Goiabeiras,-15.5958608,-56.1108953,Mato Grosso,1
1243,Smartfit,Santo Antônio de Jesus,-12.9665854,-39.2689595,Bahia,0
1244,Smartfit,Cáceres,-16.0780913,-57.6889592,Mato Grosso,0
1245,Smartfit,Federação,-12.9983686,-38.5044957,Bahia,1
1246,Smartfit,Shopping Piedade,-12.9834609,-38.5130754,Bahia,0
1247,Smartfit,Assaí Vasco da Gama,-12.9991082,-38.4902139,Bahia,1
1248,Smartfit,Brotas,-12.9938836,-38.4851824,Bahia,2
1249,Smartfit,Avenida Dom João VI,-12.9898287,-38.4915706,Bahia,2
1250,Smartfit,Pituba,-13.0050958,-38.4580644,Bahia,2
1251,Smartfit,Matatu,-12.976997,-38.49489,Bahia,1
1252,Smartfit,Itaigara,-12.9911517,-38.4675019,Bahia,0
1253,Smartfit,Costa Azul,-12.9950677,-38.4466067,Bahia,1
1254,Smartfit,Salvador Shopping,-12.9785389,-38.4550888,Bahia,4
1255,Smartfit,Armação,-12.9889962,-38.4368455,Bahia,0
1256,Smartfit,Pernambués,-12.9667079,-38.4637167,Bahia,1
1257,Smartfit,Curuzu,-12.9473606,-38.4907128,Bahia,0
1258,Smartfit,Stiep,-12.9805166,-38.4415356,Bahia,0
1259,Smartfit,Cabula,-12.9614989,-38.4680045,Bahia,1
1260,Smartfit,Imbuí I,-12.9717014,-38.4393698,Bahia,1
1261,Smartfit,Saboeiro,-12.9597033,-38.4490609,Bahia,0
1262,Smartfit,Ribeira,-12.9216447,-38.5022663,Bahia,0
1263,Smartfit,Salvador São Caetano,-12.9326257,-38.4820063,Bahia,0
1264,Smartfit,Avenida Jorge Amado,-12.9689388,-38.423238,Bahia,0
1265,Smartfit,Atakarejo Lobato,-12.9094333,-38.4787995,Bahia,0
1266,Smartfit,Sussuarana,-12.9370318,-38.4378112,Bahia,0
1267,Smartfit,Campinas de Pirajá,-12.9146131,-38.4656859,Bahia,0
1268,Smartfit,Piatã,-12.9385628,-38.3795881,Bahia,0
1269,Smartfit,Atakarejo Cajazeiras,-12.8881803,-38.4040869,Bahia,0
1270,Smartfit,Salvador Norte Shopping,-12.9114869,-38.3500864,State of Bahia,0
1271,Smartfit,Parque Shopping Bahia,-12.88717,-38.318673,Bahia,1
1272,Smartfit,Atakarejo Lauro De Freitas,-12.8772914,-38.3086794,Bahia,1
1273,Smartfit,Atakarejo Simões Filho,-12.807078,-38.3932284,Bahia,1
1274,Smartfit,Taquaralto,-10.2958044,-48.3036686,Tocantins,0
1275,Smartfit,Teotônio Segurado Sul,-10.231611,-48.3335297,Tocantins,0
1276,Smartfit,Camaçari,-12.748953,-38.315278,Bahia,0
1277,Smartfit,Frei Aureliano,-12.257254,-38.945468,Bahia,0
1278,Smartfit,Fraga Maia,-12.2256944,-38.9530512,Bahia,0
1279,Smartfit,Dias D'ávila,-12.618385,-38.3010788,Bahia,0
1280,Smartfit,Serrinha,-5.4025803,-36.954107,State of Rio Grande do Norte,0
1281,Smartfit,Sorriso,-12.544436,-55.725316,Mato Grosso,0
1282,Smartfit,CentroSul Lagarto,-10.921995,-37.6706719,Sergipe,0
1283,Smartfit,Juazeiro,-9.42258,-40.500576,Bahia,0
1284,Smartfit,Petrolina,-9.3917857,-40.4855293,Pernambuco,1
1285,Smartfit,Farolândia,-10.9615522,-37.0552535,Sergipe,0
1286,Smartfit,Jabotiana,-10.940271,-37.0869717,Sergipe,0
1287,Smartfit,Atakarejo Adélia Franco,-10.9391071,-37.0638498,Sergipe,1
1288,Smartfit,Riomar Shopping,-10.94517,-37.04747,Sergipe,0
1289,Smartfit,Jardins,-10.9361717,-37.0551772,Sergipe,0
1290,Smartfit,Siqueira Campos,-10.9105973,-37.0761155,Sergipe,0
1291,Smartfit,Visconde de Maracaju,-10.8928313,-37.0729648,Sergipe,0
1292,Smartfit,Nossa Senhora do Socorro,-10.8356714,-37.0562103,Sergipe,0
1293,Smartfit,Araguaína Shopping Lago,-7.2162609,-48.2187967,Tocantins,0
1294,Smartfit,Arapiraca,-9.7441958,-36.6554776,Alagoas,0
1295,Smartfit,Palato,-9.645805,-35.7337013,Alagoas,0
1296,Smartfit,Maceió Shopping,-9.6484356,-35.7150916,Alagoas,1
1297,Smartfit,Ponta Verde,-9.6588011,-35.7042217,Alagoas,2
1298,Smartfit,Sam's Club Farol,-9.6142099,-35.7377877,Alagoas,0
1299,Smartfit,Tabuleiro I,-9.6043745,-35.744064,Alagoas,0
1300,Smartfit,Pátio Maceió,-9.5586864,-35.7463183,Alagoas,0
1301,Smartfit,Grand Jardim Shopping,-9.5361136,-35.7662955,Alagoas,0
1302,Smartfit,Juazeiro do Norte,-7.2190518,-39.3231863,Ceará,1
1303,Smartfit,Imperatriz,-5.9292814,-47.3833991,Maranhão,0
1304,Smartfit,Centro - Imperatriz,-5.5262668,-47.4886598,Maranhão,0
1305,Smartfit,Marabá,-5.3451205,-49.0781208,Pará,0
1306,Smartfit,Caruaru,-8.2924182,-35.9502331,Pernambuco,0
1307,Smartfit,Shopping Difusora,-8.2767743,-35.9680397,Pernambuco,1
1308,Smartfit,Teresina Shopping,-5.0849591,-42.7888086,Piauí,2
1309,Smartfit,Dom Severino,-5.0697921,-42.7851673,Piauí,1
1310,Smartfit,Jaboatão,-8.1775843,-34.9189166,Pernambuco,1
1311,Smartfit,Shopping Guararapes,-8.1671642,-34.9185707,Pernambuco,3
1312,Smartfit,Setúbal,-8.14151,-34.9095887,Pernambuco,1
1313,Smartfit,Conselheiro Aguiar,-8.1255394,-34.8989198,Pernambuco,6
1314,Smartfit,Shopping Recife,-8.1190289,-34.9046336,Pernambuco,5
1315,Smartfit,Mix Mateus Boa Viagem,-8.1152969,-34.902242,Pernambuco,3
1316,Smartfit,Madalena,-8.0576918,-34.9029797,Pernambuco,3
1317,Smartfit,Boa Vista II,-8.0598105,-34.8852314,Pernambuco,1
1318,Smartfit,Boa Vista,-8.0583828,-34.8875797,Pernambuco,2
1319,Smartfit,Torre,-8.0403871,-34.9087054,Pernambuco,4
1320,Smartfit,Espinheiro,-8.0453786,-34.8962521,Pernambuco,1
1321,Smartfit,Desembargador Góis Cavalcante,-8.0328349,-34.9105216,Pernambuco,5
1322,Smartfit,Aflitos,-8.0360515,-34.9017206,Pernambuco,4
1323,Smartfit,Mix Mateus Peixinhos,-8.0073279,-34.8800365,Pernambuco,0
1324,Smartfit,Patteo Olinda Shopping,-7.9938951,-34.8406069,Pernambuco,3
1325,Smartfit,Shopping Igarassu,-7.8277915,-34.9093733,Pernambuco,0
1326,Smartfit,Shopping Cidade Luz,-6.8607724,-35.4968484,Paraíba,0
1327,Smartfit,Ernesto Geisel,-7.1783166,-34.8636656,Paraíba,0
1328,Smartfit,Epitácio,-7.1201324,-34.8645374,Paraíba,1
1329,Smartfit,Tambaú,-7.12473,-34.8250504,Paraíba,1
1330,Smartfit,Av. João Câncio,-7.1089892,-34.8329709,Paraíba,0
1331,Smartfit,Manaíra Shopping,-7.0988692,-34.8449749,Paraíba,1
1332,Smartfit,Alto de São Manoel,-5.2118524,-37.3323271,Rio Grande do Norte,0
1333,Smartfit,Mossoró,-5.1835088,-37.3578255,Rio Grande do Norte,0
1334,Smartfit,Centro Mossoró,-5.1886149,-37.3448647,Rio Grande do Norte,1
1335,Smartfit,Ariquemes,-9.9235606,-63.0333385,Rondônia,0
1336,Smartfit,Cidade Atacadão Parnamirim,-5.92854,-35.275337,Rio Grande do Norte,0
1337,Smartfit,Parnamirim Centro,-5.9215772,-35.2629431,Rio Grande do Norte,0
1338,Smartfit,Sobral,-3.6978703,-40.3480952,Ceará,0
1339,Smartfit,Av. Ayrton Senna,-5.9082595,-35.192474,Rio Grande do Norte,0
1340,Smartfit,Av. Roberto Freire,-5.8577262,-35.197116,Rio Grande do Norte,1
1341,Smartfit,Capim Macio II,-5.8519074,-35.2032622,Rio Grande do Norte,1
1342,Smartfit,Candelária,-5.8385779,-35.2113956,Rio Grande do Norte,1
1343,Smartfit,Esperança,-5.8193379,-35.2367751,Rio Grande do Norte,1
1344,Smartfit,Lagoa Nova,-5.8168699,-35.2111477,Rio Grande do Norte,4
1345,Smartfit,Midway,-5.8114337,-35.2060217,Rio Grande do Norte,2
1346,Smartfit,Igapó,-5.7657253,-35.266734,Rio Grande do Norte,1
1347,Smartfit,Partage Norte Shopping Natal,-5.7574402,-35.2466311,Rio Grande do Norte,0
1348,Smartfit,João Paulo,-2.5426755,-44.2752512,Maranhão,0
1349,Smartfit,Maiobão,-2.5514965,-44.1953137,Maranhão,1
1350,Smartfit,Shopping Pitaguary,-3.878872,-38.6241154,Ceará,1
1351,Smartfit,Rio Anil Shopping,-2.4956628,-44.2288422,Maranhão,1
1352,Smartfit,Atacadão São Luís,-2.5238905,-44.2422743,Maranhão,1
1353,Smartfit,Vinhais,-2.5184243,-44.2576397,Maranhão,0
1354,Smartfit,Turu,-2.5177316,-44.2264412,Maranhão,0
1355,Smartfit,Cohama,-2.5121057,-44.2447918,Maranhão,2
1356,Smartfit,São Francisco da Guarita,-2.9140762,-41.771231,Piauí,0
1357,Smartfit,Manhattan Center III,-2.5015958,-44.2838801,Maranhão,4
1358,Smartfit,Parnaíba,-2.9094294,-41.7516498,Piauí,2
1359,Smartfit,Holandeses,-2.4935124,-44.2800799,Maranhão,3
1360,Smartfit,Holandeses Barramar,-2.493096,-44.2829191,Maranhão,4
1361,Smartfit,Shopping Eusébio,-3.8692308,-38.4669449,Ceará,0
1362,Smartfit,José Walter,-3.8219673,-38.5591437,Ceará,0
1363,Smartfit,Vila Peri,-3.8010585,-38.5864293,Ceará,0
1364,Smartfit,Messejana,-3.8322449,-38.4923571,Ceará,0
1365,Smartfit,Grand Shopping,-3.8183786,-38.4978467,Ceará,0
1366,Smartfit,Parangaba,-3.7792202,-38.5596901,Ceará,1
1367,Smartfit,Jóquei Clube,-3.7647267,-38.5744452,Ceará,0
1368,Smartfit,Oliveira Paiva,-3.7964091,-38.4936977,Ceará,0
1369,Smartfit,Iandê Shopping Caucaia,-3.7344568,-38.6573886,Ceará,0
1370,Smartfit,Dom Lustosa,-3.750219,-38.584805,Ceará,0
1371,Smartfit,Rotatória Estruturante Caucaia,-3.7130845,-38.6851352,Ceará,0
1372,Smartfit,Edilson Brasil Soares,-3.7884861,-38.4696096,Ceará,0
1373,Smartfit,Montese,-3.7557831,-38.5391771,Ceará,0
1374,Smartfit,Washington Soares,-3.7735792,-38.482323,Ceará,0
1375,Smartfit,Fátima,-3.7530796,-38.527841,Ceará,0
1376,Smartfit,North Shopping,-3.7352505,-38.5662836,Ceará,3
1377,Smartfit,Cometa Presidente Kennedy,-3.7299062,-38.5690521,Ceará,2
1378,Smartfit,RioMar Kennedy,-3.7265275,-38.5667861,Ceará,2
1379,Smartfit,Rui Barbosa,-3.746295,-38.5125923,Ceará,1
1380,Smartfit,Rua Assunção,-3.7359432,-38.5288962,Ceará,1
