id,rede,nome,endereco,cidade,estado,cep,telefone,latitude,longitude,horarios,servicos,link_matricula,data_criacao,data_atualizacao,bairro_cdn,cidade_cdn,estado_cdn,pais_cdn,beneficios,campo_inexistente,horario_funcionamento,modalidades,outro_campo,planos,preco_mensalidade
102,Bluefit,Valparaíso,"Quadra 14, Lote 06/07 Parque Rio Branco, Valparaíso de Goiás - GO",,,,,-16.0749605,-48.0035314,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:22.385948,Valparaizo II,Valparaíso de Goiás,Goiás,Brazil,,,,,,,
103,Bluefit,Santa Maria,"Praça Santa Maria, 75 - Santa Maria, Contagem - MG","Santa Maria, Contagem",MG,,,-19.972642,-44.0476379,{},[],Botão: Ver Planos,2025-08-27 21:20:05.345233,2025-08-29 13:21:23.486891,Santa Maria,Contagem,Minas Gerais,Brazil,,,,,,,
104,Bluefit,Jardim Botânico,"Avenida das Paineiras, Quadra 1, Lote G Jardim Botânico III, Brasília - DF",,,,,-15.8837688,-47.8154548,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:26:55.893574,,Brasília,Distrito Federal,Brazil,,,,,,,
105,Bluefit,Vitória da Conquista,"Rua Alice Ferraz Rodrigues, 380 Candeias, Vitória da Conquista - BA",,,,,-14.8610701,-40.8288605,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:25.756156,Candeias,Vitória da Conquista,Bahia,Brazil,,,,,,,
106,Bluefit,Gama,"Quadra 01, S/N, Lote 1700/1780 Setor Leste Indl, Brasília - DF",,,,,-15.708703,-47.9143752,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:26:58.220319,,Brasília,Distrito Federal,Brazil,,,,,,,
107,Bluefit,Formosa,"R. Emílio Póvoa, 549 Centro, Formosa - GO",,,,,-15.5428473,-47.3403362,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:27.975015,Centro,Formosa,Goiás,Brazil,,,,,,,
108,Bluefit,Lago,"Tr SCES - Trecho 02, S/N Clube de Engenharia, Brasília - DF",,,,,-15.8263204,-47.8876107,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:29.109297,Setor de Clubes Esportivos Sul,Brasília,Distrito Federal,Brazil,,,,,,,
109,Bluefit,Paranoá,"EQ 1/2, Conjunto Comercial, Lote 01 Paranoá Parque, Brasília - DF",,,,,-15.7495747,-47.819983,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:27:00.791743,,Brasília,Distrito Federal,Brazil,,,,,,,
110,Bluefit,Riacho Fundo,"CLN 05 BLOCO B, LOTE 05 Setor Oeste, Brasília - DF",,,,,-15.7787864,-48.0005271,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:31.461625,Setor Oeste,Brasília,Distrito Federal,Brazil,,,,,,,
111,Bluefit,513 SUL,"Q SHCS CR QD 513 Bloco C, 49 Asa Sul, Brasília - DF",,,,,-15.8271753,-47.9101552,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:32.462563,CLS 211,Brasília,Distrito Federal,Brazil,,,,,,,
112,Bluefit,502 Sul,"ABDALLA MALL, EQS 502/503 Asa Sul, Brasília - DF",,,,,-15.8015894,-47.8943275,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:33.597059,EQS 502/503,Brasília,Distrito Federal,Brazil,,,,,,,
113,Bluefit,Guará,"Q Q I, 31 - Bloco A Guará II, Brasília - DF",,,,,-15.8377593,-47.9792583,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:27:03.242794,,Brasília,Distrito Federal,Brazil,,,,,,,
114,Bluefit,Asa Norte,"Setor Comercial Norte 01 D, Sem número Asa Norte, Brasília - DF",,,,,-15.7878585,-47.8841141,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:35.882694,Setor Comercial Norte,Brasília,Distrito Federal,Brazil,,,,,,,
115,Bluefit,Park Sul,"SGCV SUL, 9 Zona Industrial, Brasília - DF",,,,,-15.8220418,-47.953608,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:27:05.529734,,Brasília,Distrito Federal,Brazil,,,,,,,
116,Bluefit,Sudoeste,"Quadra 08, S/N Setor Industrias Gráfica, Brasília - DF",,,,,-15.8338605,-48.0836135,{},[],,2025-08-27 21:20:05.345233,2025-08-29 21:26:18.903423,Setor Sudoeste,Brasília,Distrito Federal,Brazil,,,,,,,
117,Bluefit,Águas Claras,"R. 30 Norte, Sem número Águas Claras, Brasília - DF",,,,,-15.8367103,-48.0329059,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:27:10.109703,,Brasília,Distrito Federal,Brazil,,,,,,,
118,Bluefit,EPTG,"Q. EPTG QE, 01 - CJ.A, LOTE 01 V. Tecnológica Qds.Economicas Lucio Costa (Guara), Brasília - DF",,,,,-15.8093649,-47.9857228,{},[],,2025-08-27 21:20:05.345233,2025-08-29 21:26:27.754752,QE 1,Brasília,Distrito Federal,Brazil,,,,,,,
119,Bluefit,Planaltina,"Quadra 4 conjunto I, Lotes 59/60 Vila Rezende, Brasília - DF",,,,,-15.708703,-47.9143752,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:41.621596,Água quente,Brasília,Distrito Federal,Brazil,,,,,,,
120,Bluefit,Águas Claras II,"Av. das Castanheiras, 740 Norte Águas Claras, Brasília - DF",,,,,-15.8335193,-48.0138888,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:27:14.767456,,Brasília,Distrito Federal,Brazil,,,,,,,
121,Bluefit,Taguatinga Sul,"Q CSD 6 LOTES 38 E, 40 Taguatinga Sul, Brasília - DF",,,,,-15.85181,-48.04185,{},[],,2025-08-27 21:20:05.345233,2025-08-29 20:27:17.017319,,Brasília,Distrito Federal,Brazil,,,,,,,
122,Bluefit,Samambaia,"Q Quadra, 302 Samambaia Sul, Brasília - DF",,,,,-15.8797462,-48.0855132,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:44.958266,Centro Urbano,Brasília,Distrito Federal,Brazil,,,,,,,
123,Bluefit,Águas Claras III,"Av. Sibipiruna, 06 Sul (Águas Claras), Brasília - DF",,,,,-15.8418731,-48.0314442,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:46.076394,Sul,Brasília,Distrito Federal,Brazil,,,,,,,
124,Bluefit,Av. Rio Verde,"Av. Rio Verde, 1, lt 01 Jardim Luz, Aparecida de Goiânia - GO",,,,,-16.7401787,-49.2740718,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:47.277326,Jardim Luz,Aparecida de Goiânia,Goiás,Brazil,,,,,,,
125,Bluefit,Alto da Glória,"Avenida I, Quadra B-37, Lote 02 Jardim Goiás, Goiânia - GO",,,,,-16.6521779,-49.188767,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:48.411883,Parque das Amendoeiras,Goiânia,Goiás,Brazil,,,,,,,
126,Bluefit,Alto Bueno T4,"Av. T-4 esquina com rua T-14, 1524 Setor Bueno, Goiânia - GO",,,,,-16.7100584,-49.2670868,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:49.596409,Setor Bueno,Goiânia,Goiás,Brazil,,,,,,,
127,Bluefit,Asa Norte 516,"Q SEPN - CONJUNTO E, QUADRA 516 Asa Norte, Brasília - DF",,,,,-15.753456,-47.8941562,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:50.731236,SEPN,Brasília,Distrito Federal,Brazil,,,,,,,
128,Bluefit,Jardim Goiás,"Av. Deputado Jamel Cecílio, 2929 Jardim Goiás, Goiânia - GO",,,,,-16.7045563,-49.2398795,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:51.848631,Jardim Goiás,Goiânia,Goiás,Brazil,,,,,,,
129,Bluefit,Taguatinga,"Quadra QNB 11, Lote39 Taguatinga Norte, Brasília - DF",,,,,-15.8235068,-48.0618557,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:52.983172,Setor B Norte,Brasília,Distrito Federal,Brazil,,,,,,,
130,Bluefit,Av. 85,"Av. 85, 3190 Setor Bueno, Goiânia - GO",,,,,-16.7093172,-49.2642484,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:54.100950,Setor Marista,Goiânia,Goiás,Brazil,,,,,,,
131,Bluefit,Sobradinho,"Sobradinho Shopping 3/4, Quadra 14 Sobradinho, Brasília - DF",,,,,-15.6763108,-47.826099,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:55.218529,Quadra 14,Brasília,Distrito Federal,Brazil,,,,,,,
132,Bluefit,T8,"Av. T-8, 1016 Setor Bueno, Goiânia - GO",,,,,-16.6962962,-49.2760949,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:56.335963,Setor Bueno,Goiânia,Goiás,Brazil,,,,,,,
133,Bluefit,Praça do Sol,"R. João de Abreu, 414 Setor Oeste, Goiânia - GO",,,,,-16.6892994,-49.2682335,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:57.454282,Setor Oeste,Goiânia,Goiás,Brazil,,,,,,,
134,Bluefit,República do Líbano,"Av. República do Líbano, 1945 Setor Oeste, Goiânia - GO",,,,,-16.6827314,-49.2658238,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:58.605339,Setor Oeste,Goiânia,Goiás,Brazil,,,,,,,
135,Bluefit,Vicente Pires II,"R. 08, 103 Setor Habitacional Vicente Pires, Brasília - DF",,,,,-15.8029864,-48.032992,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:21:59.723043,Setor Habitacional Vicente Pires,Brasília,Distrito Federal,Brazil,,,,,,,
136,Bluefit,Vicente Pires,"R. 12, Chácara 312a, Lote 37a Vicente Pires, Brasília - DF",,,,,-15.7934591,-48.0509824,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:00.874338,Setor Habitacional Vicente Pires,Brasília,Distrito Federal,Brazil,,,,,,,
137,Bluefit,Setor Coimbra,"Av. Perimetral, 1872 Setor Coimbra, Goiânia - GO",,,,,-16.6871607,-49.2823427,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:02.008857,Setor Coimbra,Goiânia,Goiás,Brazil,,,,,,,
138,Bluefit,Estação da Moda,"Av. Goiás, 2151 Setor Central, Goiânia - GO",,,,,-16.6598786,-49.2596909,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:03.143170,Setor Central,Goiânia,Goiás,Brazil,,,,,,,
139,Bluefit,Av. Milão,"Av. Veneza, Quadra 54 Jardim Europa, Goiânia - GO",,,,,-16.7112113,-49.3149023,{},[],,2025-08-27 21:20:05.345233,2025-08-29 21:26:40.715084,Jardim Europa,Goiânia,Goiás,Brazil,,,,,,,
140,Bluefit,Ceilândia,"QNN 7 Conjunto A, N44 Ceilândia Norte (Ceilândia), Brasília - DF",,,,,-15.806783,-48.1158446,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:05.395378,EQNN 5/7,Brasília,Distrito Federal,Brazil,,,,,,,
141,Bluefit,Portal Shopping,"Av. Anhanguera, 14404 Capuava, Goiânia - GO",,,,,-16.6545382,-49.3297188,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:06.513161,Capuava,Goiânia,Goiás,Brazil,,,,,,,
142,Bluefit,Anápolis,"Av. Pinheiro Chagas, 584 Jundiaí, Anápolis - GO",,,,,-16.3348979,-48.9438306,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:07.614418,Jundiaí,Anápolis,Goiás,Brazil,,,,,,,
143,Bluefit,Av. Universitária,"Av. Universitária, 1335 Parque dos Eucaliptos, Anápolis - GO",,,,,-16.3099555,-48.9497087,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:08.748896,Vila Santa Isabel,Anápolis,Goiás,Brazil,,,,,,,
144,Bluefit,Cidade Rio Verde,"Av. Presidente Vargas, S/N Jardim Presidente, Rio Verde - GO",,,,,-17.8003121,-50.9427981,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:09.916695,Jardim Presidente,Rio Verde,Goiás,Brazil,,,,,,,
145,Bluefit,Umuarama,"Av. Parana, 8455 Zona 3, Umuarama - PR",,,,,-23.7622072,-53.3124058,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:11.034515,Zona III,Umuarama,Paraná,Brazil,,,,,,,
146,Bluefit,Cascavel,"Av. Barão do Rio Branco, 817 São Cristóvão, Cascavel - PR",,,,,-24.9399791,-53.4420786,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:12.202322,Bairro São Cristóvão,Cascavel,Paraná,Brazil,,,,,,,
147,Bluefit,Toledo,"Av. Maripá, 7000 Jardim La Salle, Toledo - PR",,,,,-24.7346873,-53.7591777,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:13.320043,Jardim La Salle,Toledo,Paraná,Brazil,,,,,,,
148,Bluefit,Dourados,"Avenida Marcelino Pires, 4130 Jardim Caramuru, Dourados - MS",,,,,-22.225972,-54.788261,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:14.437855,Jardim Caramuru,Dourados,Mato Grosso do Sul,Brazil,,,,,,,
149,Bluefit,Graça,"R. Rio de São Pedro, 1 Graça, Salvador - BA",,,,,-12.9982148,-38.5205159,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:15.655620,Graça,Salvador,Bahia,Brazil,,,,,,,
150,Bluefit,Caminho das Árvores,"R. Alceu Amoroso Lima, 341 Caminho das árvores, Salvador - BA",,,,,-12.9792019,-38.4561128,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:16.790383,Caminho das Árvores,Salvador,Bahia,Brazil,,,,,,,
151,Bluefit,Barreiras,"Av. Cleriston Andrade, 2177 São Miguel, Barreiras - BA",,,,,-12.1421168,-44.9776614,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:17.891185,São Miguel,Barreiras,Bahia,Brazil,,,,,,,
152,Bluefit,Afonso Pena,"Rua Ceará, 891 Jardim dos Estados, Campo Grande - MS",,,,,-20.4562118,-54.6671849,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:19.042335,Santo Antonio,Campo Grande,Mato Grosso do Sul,Brazil,,,,,,,
153,Bluefit,Av. Mato Grosso,"Av. Mato Grosso, 3520 Santa Fé, Campo Grande - MS",,,,,-20.450961,-54.5864941,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:20.160097,Santa Fe,Campo Grande,Mato Grosso do Sul,Brazil,,,,,,,
154,Bluefit,Campo Grande Centro,"Avenida Fernando Correa da Costa, 975 Vila Rosa Pires, Campo Grande - MS",,,,,-20.4682999,-54.6123199,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:21.327374,Centro,Campo Grande,Mato Grosso do Sul,Brazil,,,,,,,
155,Bluefit,São Francisco,"Rua Pedro Celestino, 3283 São Francisco, Campo Grande - MS",,,,,-20.4442694,-54.6159103,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:22.495883,São Francisco,Campo Grande,Mato Grosso do Sul,Brazil,,,,,,,
156,Bluefit,Gurupi,"Rua E, 220 Waldir Lins II, Gurupi - TO",,,,,-11.7353106,-49.0953507,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:23.613487,Waldir Lins II,Gurupi,Tocantins,Brazil,,,,,,,
157,Bluefit,Palmas Sul,"Q ACSU SE 60, Av. NS 2, Lote 15 Plano Diretor Sul, Palmas - TO",,,,,-10.2184144,-48.3302223,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:24.764686,Plano Diretor Sul,Palmas,Tocantins,Brazil,,,,,,,
158,Bluefit,Palmas Centro,"Q ARSE 23, Alameda, 1502 Plano Diretor Sul, Palmas - TO",,,,,-10.1961011,-48.3139582,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:25.899258,Plano Diretor Sul,Palmas,Tocantins,Brazil,,,,,,,
159,Bluefit,Av. CPA,"Av. Historiador Rubens de Mendonça, 1553 Bosque da Saúde, Cuiabá - MT",,,,,-15.5846734,-56.0806461,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:27.034206,Bosque da Saude,Cuiabá,Mato Grosso,Brazil,,,,,,,
160,Bluefit,Várzea Grande,"Av. Sen. Filinto Müller, 986 Centro Norte, Várzea Grande - MT",,,,,-15.6487728,-56.1290553,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:28.184895,Centro Norte,Várzea Grande,Mato Grosso,Brazil,,,,,,,
161,Bluefit,Santa Rosa,"Av. Miguel Sutil, 8388 Santa Rosa, Cuiabá - MT",,,,,-15.5862433,-56.1152826,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:29.603401,Santa Rosa,Cuiabá,Mato Grosso,Brazil,,,,,,,
162,Bluefit,Maceió,"Rua Prefeito Abdon Arroxelas, 785 Jatiuca, Maceió - AL",,,,,-9.6554722,-35.7059232,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:30.703950,Ponta Verde,Maceió,Alagoas,Brazil,,,,,,,
163,Bluefit,Maceió Farol,"R. Joana D'Arc, 51 Farol, Maceió - AL",,,,,-9.6358117,-35.7338211,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:31.838403,Farol,Maceió,Alagoas,Brazil,,,,,,,
164,Bluefit,Sinop,"Av. das Embaubas, 1353 Setor Residencial Sul, Sinop - MT",,,,,-11.857836,-55.5079867,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:32.956092,Setor Residencial Sul,Sinop,Mato Grosso,Brazil,,,,,,,
165,Bluefit,Araguaína,"Av. Filadélfia, Sem número Dona Nelcia, Araguaína - TO",,,,,-7.2027595,-48.2078331,{},[],,2025-08-27 21:20:05.345233,2025-08-29 21:26:44.655376,Setor Oeste,Araguaína,Tocantins,Brazil,,,,,,,
166,Bluefit,Patos,"R. Horacio Nobrega, 199 Bela Vista, Patos - PB",,,,,-7.0220629,-37.2790845,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:35.108507,Bela Vista,Patos,Paraíba,Brazil,,,,,,,
167,Bluefit,Campina Grande,"Rua Miguel Couto, 227 Centro, Campina Grande - PB",,,,,-7.2255168,-35.8843731,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:36.226158,Centro,Campina Grande,Paraíba,Brazil,,,,,,,
168,Bluefit,Epitacio Pessoa,"Avenida Presidente Epitacio Pessoa, 1400 Expedicionários, João Pessoa - PB",,,,,-7.1200316,-34.8580457,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:37.360557,Expedicionários,João Pessoa,Paraíba,Brazil,,,,,,,
169,Bluefit,Tambaú Orla,"Av. Almirante Tamandare, 900 Tambaú-João Pessoa, João Pessoa - PB",,,,,-7.1178217,-34.8235213,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:38.532443,Tambaú,João Pessoa,Paraíba,Brazil,,,,,,,
170,Bluefit,Manaíra - Liv Mall,"Av. Gov. Flávio Ribeiro Coutinho, 500 Jardim Oceania, João Pessoa - PB",,,,,-7.0970981,-34.8391765,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:39.679397,Jardim Oceania,João Pessoa,Paraíba,Brazil,,,,,,,
171,Bluefit,Aldeota,"Av. Barão de Studart, 1685 Aldeota, Fortaleza - CE",,,,,-3.7390075,-38.5077433,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:40.780581,Pici,Fortaleza,Ceará,Brazil,,,,,,,
172,Bluefit,Varanda,"Av. Dom Luis, 1010 Aldeota, Fortaleza - CE",,,,,-3.7351762,-38.4923186,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:41.906918,Meireles,Fortaleza,Ceará,Brazil,,,,,,,
173,Bluefit,Batista Campos,"Av. Conselheiro Furtado, 627 Batista Campos, Belém - PA",,,,,-1.4596949,-48.4929031,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:43.063595,Batista Campos,Belém,Pará,Brazil,,,,,,,
174,Bluefit,Nazaré,"R. Candelária, 125 - Nazare, Belo Horizonte - MG","Nazare, Belo Horizonte",MG,,,-19.8510003,-43.8945357,{},[],Botão: Ver Planos,2025-08-27 21:20:05.345233,2025-08-29 13:22:44.214657,Nazare,Belo Horizonte,Minas Gerais,Brazil,,,,,,,
175,Bluefit,Doca,"Rua da Municipalidade, 670 Reduto, Belém - PA",,,,,-1.4432073,-48.4923427,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:45.321546,Reduto,Belém,Pará,Brazil,,,,,,,
176,Bluefit,Cidade Nova,"Rua Dr. Júlio Otaviano Ferreira, 151 - Cidade Nova, Belo Horizonte",,,,,-19.8856443,-43.9276355,{},[],Botão: Ver Planos,2025-08-27 21:20:05.345233,2025-08-29 13:22:46.475098,Cidade Nova,Belo Horizonte,Minas Gerais,Brazil,,,,,,,
177,Bluefit,Augusto Montenegro,"Avenida Augusto Montenegro, km 7 S/N Parque Verde, Belém - PA",,,,,-1.3550696,-48.4531587,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:47.601068,Parque Verde,Belém,Pará,Brazil,,,,,,,
178,Bluefit,Adrianópolis - pré venda,"Rua Belém, 30 Adrianópolis, Manaus - AM",,,,,-3.1144891,-60.0163702,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:48.690270,Adrianópolis,Manaus,Amazonas,Brazil,,,,,,,
179,Bluefit,Av. Efigênio Salles - Pré-venda,"Av. Ephigenio Salles, 1299 Aleixo, Manaus - AM",,,,,-3.0864258,-60.0050264,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:49.789741,Aleixo,Manaus,Amazonas,Brazil,,,,,,,
180,Bluefit,Av. Darcy Vargas,"Av. Darcy Vargas, 285 Chapada, Manaus - AM",,,,,-3.0932211,-60.0239562,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:50.906376,Chapada,Manaus,Amazonas,Brazil,,,,,,,
181,Bluefit,Av. Noel Nutels,"R PROFESSOR FELIX VALOIS, 49 Cidade Nova, Manaus - AM",,,,,-3.0294975,-59.9819906,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:52.025185,Nova Cidade,Manaus,Amazonas,Brazil,,,,,,,
182,Bluefit,Village,"Av. Antônio da Rocha Viana, 1791 Isaura Parente, Rio Branco - AC",,,,,-9.9597925,-67.8213451,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:53.143091,Isaura Parente,Rio Branco,Acre,Brazil,,,,,,,
183,Bluefit,Estrada da Floresta,"Estrada da Floresta, 574 Nova Esperança, Rio Branco - AC",,,,,-9.9779541,-67.8360408,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:54.276440,Nova Esperança,Rio Branco,Acre,Brazil,,,,,,,
184,Bluefit,Fernando Corrêa,"Avenida Fernando Correa da Costa, 2510 Pico do Amor, Cuiabá - MT",,,,,-15.6172507,-56.0711912,{},[],,2025-08-27 21:20:05.345233,2025-08-29 13:22:55.445265,Jardim Petropolis,Cuiabá,Mato Grosso,Brazil,,,,,,,
185,Selfit,ABEL CABRAL,"- Avenida Abel Cabral, S/N, Nova Parnamirim",Parnamirim,"RN,",59151-250,,-5.8783666,-35.2093407,{},[],/matricula/abel-cabral,2025-08-27 21:21:13.270899,2025-08-29 13:22:56.563092,Nova Parnamirim,Parnamirim,Rio Grande do Norte,Brazil,,,,,,,
186,Selfit,AÇAILÂNDIA,"- R. Anita Garibalde,567,Centro",Açailândia,MA -,65.930-000,,-10.1696423,-48.8928210,{},[],/matricula/acailandia,2025-08-27 21:21:13.270899,2025-08-29 20:27:23.522157,Jardim Paulista,Paraíso do Tocantins,Tocantins,Brasil,,,,,,,
187,Selfit,AFOGADOS,"- R. São Miguel, 176, Afogados -",,,"50.850-000, Recife/PE",,-8.0797119,-34.908016,{},[],/matricula/afogados,2025-08-27 21:21:13.270899,2025-08-29 13:22:58.648598,Afogados,Recife,Pernambuco,Brazil,,,,,,,
188,Selfit,ALAGOINHAS,"- Av. Doutor João Dantas, 326, Santa Terezinha",Alagoinhas,"BA,",48012-020,,-12.1317391,-38.4203808,{},[],/matricula/alagoinhas,2025-08-27 21:21:13.270899,2025-08-29 20:40:46.976223,Santa Terezinha,Alagoinhas,Bahia,Brazil,,,,,,,
189,Selfit,ALDEOTA,"- R. Eduardo Garcia, 300, Aldeota -",,,"60150-100, Fortaleza/CE",,-3.7392309,-38.4965539,{},[],/matricula/aldeota,2025-08-27 21:21:13.270899,2025-08-29 13:23:00.700541,Aldeota,Fortaleza,Ceará,Brazil,,,,,,,
190,Selfit,ANANINDEUA,"- Rod do Mário Covas, 1158-B, Coqueiro - CEP 67113-330",Ananindeua,PA,,,-1.3621226,-48.4264606,{},[],/matricula/ananindeua,2025-08-27 21:21:13.270899,2025-08-29 13:23:02.151941,Coqueiro,Ananindeua,Pará,Brazil,,,,,,,
191,Selfit,ANIL,"- Av. Edson Brandão, s/n, Anil - Ao lado da Faculdade CEUMA",São Luís,"MA,",65045-380,,-2.5530708,-44.2459754,{},[],/matricula/anil,2025-08-27 21:21:13.270899,2025-08-29 13:23:03.269771,Anil,São Luís,Maranhão,Brazil,,,,,,,
192,Selfit,ANJO DA GUARDA,"- Av. dos Portugueses, 100, Anjo da Guarda -",,,"65085-581, São Luís/MA",,-2.5650476,-44.3320448,{},[],/matricula/anjo-da-guarda,2025-08-27 21:21:13.270899,2025-08-29 13:23:04.370864,Anjo da Guarda,São Luís,Maranhão,Brazil,,,,,,,
193,Selfit,ANTÔNIO BASÍLIO,"- Av. Antônio Basílio, 2079 - Lagoa Nova, Natal - RN, 59054-605",,,,,-5.8109794,-35.2172081,{},[],/matricula/antonio-basilio,2025-08-27 21:21:13.270899,2025-08-29 13:23:05.488700,Lagoa Nova,Natal,Rio Grande do Norte,Brazil,,,,,,,
194,Selfit,ANTÔNIO CASSIMIRO,"- Av. Fernando Farias - Antonio Cassimiro, 380,Petrolina - PE, 56321-550",,,,,-9.3683924,-40.5140097,{},[],/matricula/antonio-cassimiro,2025-08-27 21:21:13.270899,2025-08-29 13:23:06.639956,Antonio Cassimiro,Petrolina,Pernambuco,Brazil,,,,,,,
195,Selfit,ARACATI,"- Rua Coronel Alexandrino, 1748, loja 04, Vila São Cristovão,",,,"62801-816, Aracati/CE",,-4.5735358,-37.7756888,{},[],/matricula/aracati,2025-08-27 21:21:13.270899,2025-08-29 13:23:07.774225,Vila São Cristovão,Aracati,Ceará,Brazil,,,,,,,
196,Selfit,ARAPANÉS,"- Alameda dos Arapanés, 685, Moema - CEP. 04524-001",São Paulo,SP,,,-23.6039566,-46.6643372,{},[],/matricula/arapanes,2025-08-27 21:21:13.270899,2025-08-29 13:23:08.858684,Moema,São Paulo,São Paulo,Brazil,,,,,,,
197,Selfit,ARAPIRACA,"- Av Dep. Ceci Cunha, 08, Itapoã -",,,"57.314-105, Arapiraca - AL",,-26.0713721,-48.6178349,{},[],/matricula/arapiraca,2025-08-27 21:21:13.270899,2025-08-29 21:26:47.708556,Alto do Cruzeiro,Itapoá,State of Santa Catarina,Brazil,,,,,,,
198,Selfit,ARCOVERDE,"- R. Padre Roma, 319, Santa Luzia",Arcoverde,"PE,",56505-330,,-8.033735,-34.9065817,{},[],/matricula/arcoverde,2025-08-27 21:21:13.270899,2025-08-29 13:23:11.094265,Parnamirim,Recife,Pernambuco,Brazil,,,,,,,
199,Selfit,ARENA DAS DUNAS,"- Av. Prudente de Morais, 5121 - Lagoa Nova, Natal - RN, 59064-625",,,,,-5.8263835,-35.2127862,{},[],/matricula/arena-das-dunas,2025-08-27 21:21:13.270899,2025-08-29 13:23:12.245399,Lagoa Nova,Natal,Rio Grande do Norte,Brazil,,,,,,,
